event_id,timestamp,date,category,channel,user_id,amount
e0011828,2024-01-19T21:18:53,2024-01-19,refund,api,u0354,-55.35
e0011650,2024-01-19T21:21:01,2024-01-19,purchase,partner,u0217,37.79
e0011313,2024-01-19T21:22:28,2024-01-19,purchase,mobile,u0031,46.45
e0011349,2024-01-19T21:24:03,2024-01-19,signup,api,u0047,0.0
e0011852,2024-01-19T21:25:28,2024-01-19,purchase,api,u0139,77.82
e0011512,2024-01-19T21:33:55,2024-01-19,signup,web,u0135,0.0
e0011501,2024-01-19T21:37:49,2024-01-19,support_ticket,mobile,u0138,0.0
e0011871,2024-01-19T21:38:29,2024-01-19,refund,api,u0433,-49.71
e0011458,2024-01-19T21:46:28,2024-01-19,refund,web,u0418,-44.05
e0011273,2024-01-19T21:54:07,2024-01-19,signup,mobile,u0243,0.0
e0011374,2024-01-19T21:54:19,2024-01-19,signup,mobile,u0427,0.0
e0011463,2024-01-19T21:54:38,2024-01-19,purchase,web,u0406,62.2
e0011613,2024-01-19T22:01:08,2024-01-19,refund,mobile,u0425,-24.94
e0011305,2024-01-19T22:01:55,2024-01-19,signup,mobile,u0309,0.0
e0011401,2024-01-19T22:03:48,2024-01-19,purchase,api,u0345,22.13
e0011717,2024-01-19T22:05:16,2024-01-19,signup,web,u0462,0.0
e0011359,2024-01-19T22:07:31,2024-01-19,support_ticket,web,u0443,0.0
e0011622,2024-01-19T22:12:19,2024-01-19,refund,mobile,u0195,-56.18
e0011564,2024-01-19T22:12:32,2024-01-19,purchase,web,u0177,41.41
e0011535,2024-01-19T22:13:46,2024-01-19,purchase,api,u0343,74.52
e0011826,2024-01-19T22:18:38,2024-01-19,signup,api,u0016,0.0
e0011448,2024-01-19T22:22:38,2024-01-19,support_ticket,mobile,u0463,0.0
e0011504,2024-01-19T22:27:07,2024-01-19,refund,mobile,u0234,-54.74
e0011428,2024-01-19T22:29:03,2024-01-19,purchase,mobile,u0180,68.39
e0011380,2024-01-19T22:33:12,2024-01-19,signup,web,u0286,0.0
e0011547,2024-01-19T22:35:35,2024-01-19,support_ticket,web,u0456,0.0
e0011844,2024-01-19T22:37:07,2024-01-19,purchase,partner,u0004,22.02
e0011291,2024-01-19T22:38:48,2024-01-19,support_ticket,mobile,u0140,0.0
e0011602,2024-01-19T22:40:16,2024-01-19,purchase,web,u0357,73.06
e0011604,2024-01-19T22:40:46,2024-01-19,purchase,partner,u0034,19.23
e0011454,2024-01-19T22:41:24,2024-01-19,support_ticket,api,u0236,0.0
e0011455,2024-01-19T22:43:58,2024-01-19,purchase,api,u0261,29.74
e0011524,2024-01-19T22:47:09,2024-01-19,purchase,mobile,u0198,65.54
e0011598,2024-01-19T22:55:24,2024-01-19,signup,partner,u0126,0.0
e0011434,2024-01-19T22:58:52,2024-01-19,purchase,api,u0404,27.99
e0011355,2024-01-19T23:01:08,2024-01-19,purchase,api,u0375,62.47
e0011442,2024-01-19T23:04:45,2024-01-19,refund,partner,u0276,-46.23
e0011320,2024-01-19T23:06:44,2024-01-19,purchase,mobile,u0208,46.85
e0011861,2024-01-19T23:09:03,2024-01-19,support_ticket,partner,u0463,0.0
e0011421,2024-01-19T23:13:05,2024-01-19,purchase,api,u0058,77.18
e0011866,2024-01-19T23:15:44,2024-01-19,signup,web,u0327,0.0
e0011282,2024-01-19T23:15:51,2024-01-19,support_ticket,web,u0362,0.0
e0011838,2024-01-19T23:19:38,2024-01-19,purchase,api,u0489,84.49
e0011467,2024-01-19T23:22:01,2024-01-19,support_ticket,web,u0061,0.0
e0011502,2024-01-19T23:24:04,2024-01-19,purchase,mobile,u0172,87.81
e0011575,2024-01-19T23:33:24,2024-01-19,support_ticket,partner,u0171,0.0
e0011728,2024-01-19T23:35:55,2024-01-19,signup,web,u0493,0.0
e0011548,2024-01-19T23:50:01,2024-01-19,purchase,partner,u0463,65.1
e0011777,2024-01-19T23:50:58,2024-01-19,purchase,web,u0445,16.1
e0011431,2024-01-19T23:51:02,2024-01-19,support_ticket,mobile,u0026,0.0
e0011544,2024-01-19T23:58:49,2024-01-19,purchase,mobile,u0451,48.71
e0012016,2024-01-20T00:00:52,2024-01-20,purchase,partner,u0341,51.56
e0012045,2024-01-20T00:09:01,2024-01-20,purchase,mobile,u0409,88.89
e0012022,2024-01-20T00:09:06,2024-01-20,purchase,mobile,u0135,79.8
e0012147,2024-01-20T00:09:44,2024-01-20,purchase,mobile,u0044,32.44
e0012189,2024-01-20T00:19:34,2024-01-20,purchase,partner,u0499,63.4
e0012142,2024-01-20T00:26:02,2024-01-20,purchase,partner,u0176,68.34
e0011936,2024-01-20T00:30:32,2024-01-20,purchase,web,u0337,87.77
e0012235,2024-01-20T00:33:06,2024-01-20,purchase,partner,u0291,77.95
e0011888,2024-01-20T00:33:34,2024-01-20,support_ticket,api,u0368,0.0
e0012000,2024-01-20T00:34:40,2024-01-20,signup,web,u0020,0.0
e0012097,2024-01-20T00:51:24,2024-01-20,support_ticket,web,u0124,0.0
e0012101,2024-01-20T01:08:24,2024-01-20,signup,partner,u0040,0.0
e0012203,2024-01-20T01:10:26,2024-01-20,signup,partner,u0043,0.0
e0011935,2024-01-20T01:12:02,2024-01-20,signup,partner,u0411,0.0
e0012099,2024-01-20T01:12:50,2024-01-20,purchase,mobile,u0352,57.55
e0011872,2024-01-20T01:16:55,2024-01-20,refund,web,u0458,-51.29
e0012212,2024-01-20T01:16:56,2024-01-20,support_ticket,mobile,u0149,0.0
e0012205,2024-01-20T01:17:43,2024-01-20,purchase,api,u0099,24.52
e0011950,2024-01-20T01:28:40,2024-01-20,purchase,web,u0438,58.62
e0012001,2024-01-20T01:36:14,2024-01-20,purchase,api,u0375,31.98
e0011971,2024-01-20T01:40:41,2024-01-20,purchase,mobile,u0295,54.46
e0011929,2024-01-20T01:41:20,2024-01-20,support_ticket,partner,u0340,0.0
e0012118,2024-01-20T01:49:21,2024-01-20,support_ticket,partner,u0293,0.0
e0012134,2024-01-20T01:50:40,2024-01-20,purchase,api,u0148,20.85
e0012194,2024-01-20T02:02:01,2024-01-20,signup,web,u0401,0.0
e0012015,2024-01-20T02:08:19,2024-01-20,signup,partner,u0064,0.0
e0012158,2024-01-20T02:12:26,2024-01-20,support_ticket,partner,u0070,0.0
e0012044,2024-01-20T02:14:32,2024-01-20,purchase,web,u0425,69.88
e0011923,2024-01-20T02:15:23,2024-01-20,support_ticket,api,u0158,0.0
e0011960,2024-01-20T02:15:40,2024-01-20,purchase,partner,u0490,43.03
e0012160,2024-01-20T02:16:27,2024-01-20,purchase,partner,u0285,29.1
e0012061,2024-01-20T02:17:53,2024-01-20,purchase,api,u0468,86.64
e0012003,2024-01-20T02:19:10,2024-01-20,signup,mobile,u0273,0.0
e0012047,2024-01-20T02:21:25,2024-01-20,support_ticket,partner,u0415,0.0
e0012009,2024-01-20T02:23:49,2024-01-20,purchase,partner,u0120,73.47
e0012175,2024-01-20T02:26:15,2024-01-20,purchase,web,u0344,47.66
e0011997,2024-01-20T02:30:37,2024-01-20,signup,web,u0317,0.0
e0011899,2024-01-20T02:31:14,2024-01-20,purchase,partner,u0049,52.99
e0011938,2024-01-20T02:31:25,2024-01-20,purchase,mobile,u0156,46.37
e0012026,2024-01-20T02:37:54,2024-01-20,support_ticket,web,u0367,0.0
e0012112,2024-01-20T02:47:36,2024-01-20,purchase,mobile,u0418,75.74
e0011952,2024-01-20T02:49:37,2024-01-20,purchase,mobile,u0144,59.94
e0012068,2024-01-20T03:04:08,2024-01-20,signup,api,u0044,0.0
e0012008,2024-01-20T03:08:03,2024-01-20,signup,partner,u0021,0.0
e0011958,2024-01-20T03:15:20,2024-01-20,purchase,api,u0153,65.11
e0012098,2024-01-20T03:20:28,2024-01-20,refund,mobile,u0387,-55.85
e0012087,2024-01-20T03:24:01,2024-01-20,purchase,partner,u0351,27.6
e0011919,2024-01-20T03:26:33,2024-01-20,purchase,partner,u0475,86.61
e0012222,2024-01-20T03:27:29,2024-01-20,purchase,partner,u0301,47.99
e0012111,2024-01-20T03:33:26,2024-01-20,purchase,web,u0111,51.46
e0011892,2024-01-20T03:37:48,2024-01-20,refund,api,u0134,-13.94
e0012049,2024-01-20T03:40:50,2024-01-20,purchase,partner,u0026,74.42
e0012207,2024-01-20T03:42:43,2024-01-20,signup,web,u0463,0.0
e0012100,2024-01-20T03:51:20,2024-01-20,signup,partner,u0395,0.0
e0012152,2024-01-20T03:53:22,2024-01-20,purchase,web,u0093,84.42
e0011991,2024-01-20T03:55:56,2024-01-20,purchase,mobile,u0434,17.59
e0012210,2024-01-20T03:58:58,2024-01-20,purchase,mobile,u0284,67.84
e0012089,2024-01-20T04:01:14,2024-01-20,purchase,web,u0226,52.5
e0012057,2024-01-20T04:03:35,2024-01-20,purchase,mobile,u0284,86.04
e0011957,2024-01-20T04:06:23,2024-01-20,support_ticket,partner,u0072,0.0
e0012190,2024-01-20T04:06:34,2024-01-20,support_ticket,partner,u0267,0.0
e0012139,2024-01-20T04:10:34,2024-01-20,purchase,partner,u0195,89.24
e0012011,2024-01-20T04:10:38,2024-01-20,purchase,api,u0357,65.21
e0011993,2024-01-20T04:10:56,2024-01-20,purchase,api,u0209,78.02
e0012065,2024-01-20T04:12:59,2024-01-20,purchase,partner,u0147,27.42
e0011942,2024-01-20T04:13:27,2024-01-20,purchase,mobile,u0136,17.83
e0012192,2024-01-20T04:16:06,2024-01-20,support_ticket,partner,u0052,0.0
e0012038,2024-01-20T04:16:17,2024-01-20,refund,partner,u0455,-31.25
e0011996,2024-01-20T04:20:47,2024-01-20,refund,api,u0113,-51.8
e0011893,2024-01-20T04:21:38,2024-01-20,signup,partner,u0472,0.0
e0011972,2024-01-20T04:31:58,2024-01-20,purchase,api,u0159,27.71
e0012163,2024-01-20T04:33:47,2024-01-20,purchase,api,u0451,87.25
e0012233,2024-01-20T04:34:19,2024-01-20,purchase,mobile,u0444,49.1
e0011880,2024-01-20T04:35:56,2024-01-20,purchase,mobile,u0335,39.68
e0011875,2024-01-20T04:36:05,2024-01-20,support_ticket,mobile,u0233,0.0
e0012223,2024-01-20T04:40:31,2024-01-20,purchase,partner,u0006,18.47
e0011945,2024-01-20T04:44:03,2024-01-20,support_ticket,web,u0167,0.0
e0012007,2024-01-20T04:51:39,2024-01-20,signup,api,u0069,0.0
e0012229,2024-01-20T04:57:11,2024-01-20,purchase,mobile,u0468,15.63
e0012202,2024-01-20T04:59:14,2024-01-20,refund,mobile,u0024,-46.59
e0011948,2024-01-20T05:02:29,2024-01-20,purchase,partner,u0444,89.66
e0011920,2024-01-20T05:08:30,2024-01-20,purchase,partner,u0046,35.14
e0012058,2024-01-20T05:11:45,2024-01-20,support_ticket,mobile,u0440,0.0
e0012017,2024-01-20T05:11:57,2024-01-20,purchase,web,u0468,19.82
e0012072,2024-01-20T05:12:04,2024-01-20,purchase,mobile,u0207,40.07
e0012135,2024-01-20T05:14:08,2024-01-20,signup,api,u0381,0.0
e0011907,2024-01-20T05:17:41,2024-01-20,signup,mobile,u0099,0.0
e0012125,2024-01-20T05:19:07,2024-01-20,purchase,mobile,u0390,73.08
e0011908,2024-01-20T05:31:29,2024-01-20,signup,partner,u0183,0.0
e0012157,2024-01-20T05:34:12,2024-01-20,support_ticket,web,u0311,0.0
e0011912,2024-01-20T05:35:39,2024-01-20,purchase,mobile,u0033,87.25
e0012179,2024-01-20T05:37:43,2024-01-20,support_ticket,web,u0444,0.0
e0012056,2024-01-20T05:45:28,2024-01-20,support_ticket,partner,u0050,0.0
e0012088,2024-01-20T05:48:59,2024-01-20,support_ticket,web,u0333,0.0
e0011939,2024-01-20T05:49:57,2024-01-20,signup,api,u0239,0.0
e0012079,2024-01-20T05:55:08,2024-01-20,purchase,web,u0350,42.88
e0012230,2024-01-20T05:57:00,2024-01-20,support_ticket,mobile,u0455,0.0
e0011901,2024-01-20T05:57:31,2024-01-20,signup,partner,u0215,0.0
e0011904,2024-01-20T06:06:29,2024-01-20,purchase,api,u0029,55.38
e0011914,2024-01-20T06:06:38,2024-01-20,purchase,web,u0454,83.3
e0012066,2024-01-20T06:06:43,2024-01-20,support_ticket,web,u0172,0.0
e0012156,2024-01-20T06:07:24,2024-01-20,signup,partner,u0014,0.0
e0011981,2024-01-20T06:07:53,2024-01-20,purchase,web,u0284,76.02
e0012109,2024-01-20T06:08:03,2024-01-20,purchase,mobile,u0178,17.73
e0012029,2024-01-20T06:11:25,2024-01-20,purchase,partner,u0434,55.39
e0012148,2024-01-20T06:11:45,2024-01-20,support_ticket,partner,u0500,0.0
e0011906,2024-01-20T06:11:54,2024-01-20,purchase,api,u0277,31.35
e0012104,2024-01-20T06:17:37,2024-01-20,support_ticket,mobile,u0048,0.0
e0012117,2024-01-20T06:21:39,2024-01-20,signup,api,u0399,0.0
e0011928,2024-01-20T06:22:00,2024-01-20,support_ticket,mobile,u0214,0.0
e0012080,2024-01-20T06:22:05,2024-01-20,signup,mobile,u0224,0.0
e0012041,2024-01-20T06:30:13,2024-01-20,purchase,mobile,u0367,55.23
e0012159,2024-01-20T06:33:15,2024-01-20,support_ticket,web,u0292,0.0
e0011878,2024-01-20T06:44:29,2024-01-20,purchase,web,u0081,85.76
e0011999,2024-01-20T06:46:02,2024-01-20,purchase,api,u0319,68.77
e0012141,2024-01-20T06:48:29,2024-01-20,purchase,api,u0265,31.3
e0012078,2024-01-20T06:49:22,2024-01-20,purchase,partner,u0033,44.7
e0012014,2024-01-20T06:52:36,2024-01-20,support_ticket,web,u0046,0.0
e0011932,2024-01-20T06:53:40,2024-01-20,purchase,mobile,u0154,84.88
e0012126,2024-01-20T06:53:55,2024-01-20,support_ticket,mobile,u0244,0.0
e0012232,2024-01-20T06:55:56,2024-01-20,refund,web,u0227,-30.5
e0012073,2024-01-20T06:57:23,2024-01-20,refund,web,u0431,-24.18
e0012137,2024-01-20T07:00:04,2024-01-20,purchase,mobile,u0430,16.87
e0012143,2024-01-20T07:01:17,2024-01-20,signup,api,u0161,0.0
e0012063,2024-01-20T07:03:42,2024-01-20,purchase,api,u0357,16.03
e0012091,2024-01-20T07:13:12,2024-01-20,purchase,web,u0038,70.92
e0012237,2024-01-20T07:27:33,2024-01-20,purchase,partner,u0348,46.23
e0012094,2024-01-20T07:30:20,2024-01-20,signup,partner,u0299,0.0
e0012110,2024-01-20T07:32:57,2024-01-20,support_ticket,partner,u0015,0.0
e0012144,2024-01-20T07:33:37,2024-01-20,purchase,partner,u0113,51.01
e0011941,2024-01-20T07:34:26,2024-01-20,refund,web,u0086,-37.69
e0011985,2024-01-20T07:34:53,2024-01-20,signup,partner,u0048,0.0
e0011879,2024-01-20T07:36:23,2024-01-20,support_ticket,partner,u0478,0.0
e0011890,2024-01-20T07:40:21,2024-01-20,signup,web,u0212,0.0
e0012201,2024-01-20T07:41:27,2024-01-20,purchase,api,u0345,27.77
e0012018,2024-01-20T07:43:41,2024-01-20,support_ticket,api,u0081,0.0
e0012206,2024-01-20T07:46:42,2024-01-20,signup,mobile,u0200,0.0
e0012043,2024-01-20T07:52:08,2024-01-20,purchase,api,u0220,78.15
e0012050,2024-01-20T07:53:04,2024-01-20,signup,api,u0158,0.0
e0012024,2024-01-20T07:53:48,2024-01-20,support_ticket,api,u0353,0.0
e0012186,2024-01-20T07:55:01,2024-01-20,signup,api,u0478,0.0
e0012060,2024-01-20T07:58:00,2024-01-20,purchase,api,u0332,64.09
e0011933,2024-01-20T08:01:24,2024-01-20,signup,mobile,u0287,0.0
e0011984,2024-01-20T08:03:53,2024-01-20,support_ticket,partner,u0457,0.0
e0012028,2024-01-20T08:05:59,2024-01-20,purchase,api,u0158,48.12
e0011883,2024-01-20T08:07:57,2024-01-20,signup,web,u0403,0.0
e0012124,2024-01-20T08:10:03,2024-01-20,support_ticket,mobile,u0063,0.0
e0012020,2024-01-20T08:14:42,2024-01-20,purchase,api,u0443,75.93
e0012130,2024-01-20T08:17:02,2024-01-20,purchase,mobile,u0055,53.29
e0011873,2024-01-20T08:18:11,2024-01-20,purchase,partner,u0289,49.66
e0011885,2024-01-20T08:20:01,2024-01-20,support_ticket,web,u0340,0.0
e0012122,2024-01-20T08:24:34,2024-01-20,support_ticket,web,u0342,0.0
e0011913,2024-01-20T08:27:30,2024-01-20,support_ticket,partner,u0379,0.0
e0012053,2024-01-20T08:30:42,2024-01-20,signup,partner,u0403,0.0
e0011882,2024-01-20T08:31:30,2024-01-20,signup,mobile,u0265,0.0
e0011987,2024-01-20T08:41:12,2024-01-20,purchase,mobile,u0415,85.19
e0012054,2024-01-20T08:43:27,2024-01-20,purchase,web,u0462,38.2
e0011970,2024-01-20T08:46:10,2024-01-20,refund,mobile,u0064,-44.32
e0011989,2024-01-20T08:49:12,2024-01-20,purchase,partner,u0289,50.01
e0012197,2024-01-20T08:51:02,2024-01-20,purchase,mobile,u0368,43.93
e0011961,2024-01-20T08:53:27,2024-01-20,signup,web,u0225,0.0
e0012064,2024-01-20T08:53:39,2024-01-20,signup,api,u0034,0.0
e0012151,2024-01-20T08:58:25,2024-01-20,support_ticket,mobile,u0170,0.0
e0012236,2024-01-20T09:07:28,2024-01-20,signup,mobile,u0359,0.0
e0012103,2024-01-20T09:12:56,2024-01-20,signup,partner,u0122,0.0
e0012185,2024-01-20T09:19:02,2024-01-20,purchase,web,u0115,41.1
e0011969,2024-01-20T09:21:38,2024-01-20,purchase,mobile,u0492,23.53
e0011977,2024-01-20T09:25:41,2024-01-20,support_ticket,mobile,u0341,0.0
e0012224,2024-01-20T09:27:17,2024-01-20,purchase,api,u0448,45.92
e0012077,2024-01-20T09:32:41,2024-01-20,purchase,web,u0066,67.84
e0011902,2024-01-20T09:33:58,2024-01-20,support_ticket,mobile,u0061,0.0
e0011887,2024-01-20T09:34:02,2024-01-20,signup,mobile,u0052,0.0
e0012106,2024-01-20T09:48:04,2024-01-20,purchase,api,u0464,66.68
e0012069,2024-01-20T09:50:19,2024-01-20,signup,web,u0160,0.0
e0012081,2024-01-20T09:59:22,2024-01-20,purchase,partner,u0013,27.34
e0012127,2024-01-20T10:03:40,2024-01-20,purchase,mobile,u0339,33.39
e0012218,2024-01-20T10:10:38,2024-01-20,support_ticket,partner,u0294,0.0
e0012105,2024-01-20T10:14:31,2024-01-20,support_ticket,mobile,u0198,0.0
e0012145,2024-01-20T10:20:53,2024-01-20,signup,web,u0415,0.0
e0011976,2024-01-20T10:40:58,2024-01-20,purchase,web,u0465,48.86
e0012076,2024-01-20T10:41:15,2024-01-20,purchase,partner,u0327,65.08
e0011992,2024-01-20T10:41:21,2024-01-20,signup,web,u0244,0.0
e0011973,2024-01-20T10:54:06,2024-01-20,support_ticket,mobile,u0043,0.0
e0011990,2024-01-20T10:54:19,2024-01-20,signup,mobile,u0039,0.0
e0012132,2024-01-20T11:02:51,2024-01-20,support_ticket,api,u0378,0.0
e0011980,2024-01-20T11:07:09,2024-01-20,support_ticket,web,u0285,0.0
e0012136,2024-01-20T11:10:38,2024-01-20,support_ticket,mobile,u0077,0.0
e0012217,2024-01-20T11:12:11,2024-01-20,purchase,web,u0410,80.01
e0012173,2024-01-20T11:12:44,2024-01-20,purchase,web,u0356,50.44
e0011975,2024-01-20T11:24:52,2024-01-20,support_ticket,mobile,u0481,0.0
e0011925,2024-01-20T11:32:23,2024-01-20,purchase,web,u0454,16.63
e0012086,2024-01-20T11:39:21,2024-01-20,purchase,api,u0436,52.73
e0011894,2024-01-20T11:55:22,2024-01-20,support_ticket,partner,u0050,0.0
e0012121,2024-01-20T11:59:45,2024-01-20,support_ticket,api,u0406,0.0
e0012181,2024-01-20T12:05:01,2024-01-20,support_ticket,partner,u0342,0.0
e0012177,2024-01-20T12:07:00,2024-01-20,support_ticket,mobile,u0252,0.0
e0012191,2024-01-20T12:11:21,2024-01-20,purchase,web,u0348,27.81
e0012172,2024-01-20T12:12:57,2024-01-20,signup,api,u0216,0.0
e0011926,2024-01-20T12:13:19,2024-01-20,purchase,api,u0175,49.7
e0011940,2024-01-20T12:15:21,2024-01-20,signup,web,u0302,0.0
e0012164,2024-01-20T12:15:42,2024-01-20,support_ticket,mobile,u0042,0.0
e0012162,2024-01-20T12:16:19,2024-01-20,purchase,partner,u0109,28.86
e0011905,2024-01-20T12:24:51,2024-01-20,purchase,mobile,u0100,40.17
e0012215,2024-01-20T12:24:58,2024-01-20,purchase,mobile,u0019,39.79
e0012198,2024-01-20T12:37:09,2024-01-20,support_ticket,mobile,u0422,0.0
e0012090,2024-01-20T12:40:22,2024-01-20,purchase,partner,u0010,33.68
e0012238,2024-01-20T12:41:09,2024-01-20,support_ticket,api,u0286,0.0
e0011955,2024-01-20T12:42:07,2024-01-20,support_ticket,web,u0035,0.0
e0012093,2024-01-20T12:46:06,2024-01-20,purchase,web,u0436,55.83
e0012037,2024-01-20T12:47:37,2024-01-20,support_ticket,api,u0499,0.0
e0012174,2024-01-20T12:50:27,2024-01-20,purchase,web,u0194,89.95
e0011881,2024-01-20T12:51:19,2024-01-20,signup,partner,u0428,0.0
e0012140,2024-01-20T12:52:42,2024-01-20,purchase,mobile,u0012,78.87
e0012200,2024-01-20T12:55:49,2024-01-20,support_ticket,mobile,u0168,0.0
e0012167,2024-01-20T12:56:16,2024-01-20,support_ticket,api,u0386,0.0
e0012208,2024-01-20T12:57:47,2024-01-20,purchase,web,u0047,50.27
e0012123,2024-01-20T13:13:25,2024-01-20,signup,mobile,u0341,0.0
e0011943,2024-01-20T13:13:47,2024-01-20,support_ticket,partner,u0230,0.0
e0012231,2024-01-20T13:27:18,2024-01-20,support_ticket,web,u0242,0.0
e0012052,2024-01-20T13:27:33,2024-01-20,purchase,api,u0489,55.3
e0012221,2024-01-20T13:39:08,2024-01-20,purchase,api,u0083,60.7
e0012108,2024-01-20T13:51:52,2024-01-20,purchase,partner,u0089,53.07
e0012023,2024-01-20T14:07:13,2024-01-20,support_ticket,api,u0500,0.0
e0012199,2024-01-20T14:11:02,2024-01-20,purchase,partner,u0330,55.08
e0012213,2024-01-20T14:12:45,2024-01-20,purchase,web,u0243,50.53
e0012116,2024-01-20T14:15:18,2024-01-20,support_ticket,web,u0301,0.0
e0012055,2024-01-20T14:24:09,2024-01-20,refund,api,u0178,-17.96
e0011910,2024-01-20T14:32:59,2024-01-20,support_ticket,partner,u0183,0.0
e0011898,2024-01-20T14:36:04,2024-01-20,support_ticket,mobile,u0071,0.0
e0012155,2024-01-20T14:47:25,2024-01-20,refund,mobile,u0015,-46.66
e0011927,2024-01-20T14:49:02,2024-01-20,purchase,mobile,u0370,47.73
e0011900,2024-01-20T14:52:00,2024-01-20,purchase,partner,u0430,66.35
e0011922,2024-01-20T14:58:32,2024-01-20,purchase,partner,u0410,20.71
e0012074,2024-01-20T14:59:08,2024-01-20,signup,api,u0073,0.0
e0012036,2024-01-20T15:15:22,2024-01-20,refund,partner,u0012,-59.52
e0011978,2024-01-20T15:15:48,2024-01-20,purchase,web,u0152,41.29
e0012193,2024-01-20T15:29:05,2024-01-20,support_ticket,mobile,u0384,0.0
e0011916,2024-01-20T15:31:28,2024-01-20,purchase,partner,u0241,89.08
e0012183,2024-01-20T15:41:38,2024-01-20,support_ticket,web,u0347,0.0
e0012070,2024-01-20T15:42:46,2024-01-20,support_ticket,partner,u0472,0.0
e0012225,2024-01-20T15:43:23,2024-01-20,purchase,web,u0022,20.96
e0011930,2024-01-20T15:50:42,2024-01-20,purchase,partner,u0053,26.6
e0012170,2024-01-20T15:52:00,2024-01-20,signup,mobile,u0086,0.0
e0012154,2024-01-20T15:56:39,2024-01-20,purchase,api,u0165,20.32
e0012184,2024-01-20T16:00:36,2024-01-20,purchase,api,u0312,21.16
e0012119,2024-01-20T16:01:28,2024-01-20,refund,partner,u0225,-48.64
e0012002,2024-01-20T16:02:16,2024-01-20,purchase,web,u0394,88.08
e0012204,2024-01-20T16:18:32,2024-01-20,support_ticket,api,u0193,0.0
e0012209,2024-01-20T16:18:48,2024-01-20,support_ticket,mobile,u0288,0.0
e0012114,2024-01-20T16:21:47,2024-01-20,signup,partner,u0500,0.0
e0011994,2024-01-20T16:25:13,2024-01-20,purchase,mobile,u0259,72.29
e0012220,2024-01-20T16:26:59,2024-01-20,purchase,api,u0126,46.38
e0012085,2024-01-20T16:29:31,2024-01-20,purchase,mobile,u0318,59.93
e0011962,2024-01-20T16:29:53,2024-01-20,support_ticket,web,u0350,0.0
e0011963,2024-01-20T16:42:31,2024-01-20,support_ticket,mobile,u0027,0.0
e0012120,2024-01-20T16:42:34,2024-01-20,purchase,mobile,u0054,43.72
e0012115,2024-01-20T16:48:46,2024-01-20,support_ticket,partner,u0427,0.0
e0012239,2024-01-20T16:54:17,2024-01-20,purchase,partner,u0427,86.65
e0012067,2024-01-20T16:56:12,2024-01-20,purchase,web,u0018,37.36
e0012187,2024-01-20T17:04:57,2024-01-20,purchase,web,u0304,18.73
e0012150,2024-01-20T17:10:33,2024-01-20,purchase,api,u0140,16.01
e0011959,2024-01-20T17:16:36,2024-01-20,purchase,api,u0174,62.5
e0012176,2024-01-20T17:32:46,2024-01-20,signup,web,u0029,0.0
e0012046,2024-01-20T17:32:48,2024-01-20,signup,api,u0163,0.0
e0012030,2024-01-20T17:32:52,2024-01-20,purchase,mobile,u0100,73.85
e0011931,2024-01-20T17:33:12,2024-01-20,purchase,mobile,u0127,74.27
e0011986,2024-01-20T17:33:21,2024-01-20,signup,api,u0009,0.0
e0011979,2024-01-20T17:35:54,2024-01-20,signup,web,u0341,0.0
e0011974,2024-01-20T17:36:16,2024-01-20,support_ticket,mobile,u0375,0.0
e0012034,2024-01-20T17:36:26,2024-01-20,purchase,mobile,u0256,88.52
e0011998,2024-01-20T17:40:09,2024-01-20,support_ticket,mobile,u0359,0.0
e0012113,2024-01-20T17:40:32,2024-01-20,purchase,web,u0241,35.34
e0011968,2024-01-20T17:42:05,2024-01-20,purchase,api,u0436,61.98
e0012006,2024-01-20T17:43:28,2024-01-20,signup,mobile,u0036,0.0
e0012096,2024-01-20T17:51:13,2024-01-20,signup,partner,u0334,0.0
e0012166,2024-01-20T17:55:51,2024-01-20,signup,mobile,u0423,0.0
e0012040,2024-01-20T17:56:19,2024-01-20,signup,partner,u0379,0.0
e0012168,2024-01-20T18:06:44,2024-01-20,support_ticket,api,u0461,0.0
e0012226,2024-01-20T18:06:58,2024-01-20,purchase,partner,u0021,39.36
e0012051,2024-01-20T18:11:05,2024-01-20,purchase,web,u0122,60.2
e0012188,2024-01-20T18:11:13,2024-01-20,signup,partner,u0391,0.0
e0011949,2024-01-20T18:13:31,2024-01-20,refund,mobile,u0480,-31.5
e0012039,2024-01-20T18:13:52,2024-01-20,purchase,api,u0372,38.63
e0012234,2024-01-20T18:16:21,2024-01-20,signup,web,u0035,0.0
e0012196,2024-01-20T18:21:10,2024-01-20,support_ticket,mobile,u0196,0.0
e0011944,2024-01-20T18:25:10,2024-01-20,support_ticket,mobile,u0057,0.0
e0011915,2024-01-20T18:26:28,2024-01-20,support_ticket,mobile,u0373,0.0
e0011917,2024-01-20T18:29:57,2024-01-20,purchase,partner,u0390,73.71
e0012059,2024-01-20T18:37:21,2024-01-20,signup,web,u0254,0.0
e0012146,2024-01-20T18:45:47,2024-01-20,support_ticket,partner,u0313,0.0
e0012031,2024-01-20T18:47:17,2024-01-20,support_ticket,partner,u0402,0.0
e0011896,2024-01-20T18:57:39,2024-01-20,purchase,api,u0003,17.29
e0011903,2024-01-20T19:00:30,2024-01-20,signup,web,u0353,0.0
e0012107,2024-01-20T19:11:05,2024-01-20,purchase,api,u0158,54.04
e0011897,2024-01-20T19:19:19,2024-01-20,support_ticket,partner,u0174,0.0
e0011967,2024-01-20T19:21:57,2024-01-20,purchase,mobile,u0336,87.51
e0012182,2024-01-20T19:22:14,2024-01-20,purchase,web,u0387,45.17
